"id","organization_id","url","type","species","age","gender","size","name","breeds.primary"
47493243,"CA2291","<a href='https://www.petfinder.com/cat/iona-47493243/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Medium","IONA","Domestic Short Hair"
47492846,"CA1640","<a href='https://www.petfinder.com/dog/carrie-47492846/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Carrie","Shepherd"
47492842,"CA1640","<a href='https://www.petfinder.com/dog/manny-47492842/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","Manny","Cattle Dog"
47492841,"CA1640","<a href='https://www.petfinder.com/dog/ellie-47492841/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Ellie","Mixed Breed"
47491604,"CA1110","<a href='https://www.petfinder.com/dog/spawn-47491604/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","SPAWN","American Staffordshire Terrier"
47491603,"CA1110","<a href='https://www.petfinder.com/dog/fawn-47491603/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","FAWN","Pit Bull Terrier"
47491242,"CA149","<a href='https://www.petfinder.com/dog/isabel-47491242/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","ISABEL","Labrador Retriever"
47490698,"CA1655","<a href='https://www.petfinder.com/dog/flossy-47490698/ca/lindsay/central-valley-rescue-railroad-ca1655/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Flossy","Australian Shepherd"
47489695,"CA628","<a href='https://www.petfinder.com/dog/jud-47489695/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Jud","German Shepherd Dog"
47489694,"CA628","<a href='https://www.petfinder.com/dog/luke-47489694/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Luke","German Shepherd Dog"
47489566,"CA2099","<a href='https://www.petfinder.com/dog/drew-47489566/ca/tulare/tulare-animal-services-ca2099/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","Drew","American Staffordshire Terrier"
47487225,"CA149","<a href='https://www.petfinder.com/dog/a288110-47487225/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","A288110","Pit Bull Terrier"
47487223,"CA149","<a href='https://www.petfinder.com/dog/mikey-47487223/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","MIKEY","German Shepherd Dog"
47486685,"CA944","<a href='https://www.petfinder.com/dog/a110141-47486685/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","A110141","Chihuahua"
47486672,"CA944","<a href='https://www.petfinder.com/dog/a110093-47486672/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","A110093","Chihuahua"
47486680,"CA944","<a href='https://www.petfinder.com/dog/a110143-47486680/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","A110143","Chihuahua"
47486671,"CA944","<a href='https://www.petfinder.com/dog/a110142-47486671/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Small","A110142","Chihuahua"
47482608,"CA628","<a href='https://www.petfinder.com/dog/cupid-47482608/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Cupid","German Shepherd Dog"
47482442,"CA1110","<a href='https://www.petfinder.com/dog/tokyo-47482442/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","TOKYO","Pit Bull Terrier"
47482440,"CA1110","<a href='https://www.petfinder.com/dog/patric-47482440/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","PATRIC","Boxer"
47481274,"CA2463","<a href='https://www.petfinder.com/dog/sugar-47481274/ca/manteca/hope-for-animals-international-ca2463/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","Sugar","Pit Bull Terrier"
47481127,"CA1110","<a href='https://www.petfinder.com/cat/a538687-47481127/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Male","Extra Large","A538687","Domestic Medium Hair"
47481099,"CA944","<a href='https://www.petfinder.com/dog/macy-47481099/ca/hanford/kings-county-animal-services-ca944/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","MACY","Terrier"
47480831,"CA2390","<a href='https://www.petfinder.com/dog/moses-47480831/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Moses","Shepherd"
47480487,"CA1110","<a href='https://www.petfinder.com/cat/tabitha-47480487/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Large","TABITHA","Domestic Short Hair"
47477385,"CA457","<a href='https://www.petfinder.com/cat/jett-47477385/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Medium","Jett","Tabby"
47476662,"CA2200","<a href='https://www.petfinder.com/dog/rocket-47476662/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Baby","Male","Large","Rocket","German Shepherd Dog"
47473701,"CA1762","<a href='https://www.petfinder.com/dog/bella-47473701/ca/stockton/delta-humane-society-and-s-dot-pc-dot-a-ca1762/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Senior","Female","Medium","Bella","Labrador Retriever"
47473181,"CA1110","<a href='https://www.petfinder.com/dog/chewey-47473181/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","CHEWEY","Pit Bull Terrier"
47471124,"CA2390","<a href='https://www.petfinder.com/dog/sully-47471124/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Extra Large","Sully","Shepherd"
47471082,"CA457","<a href='https://www.petfinder.com/cat/kiara-47471082/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","Kiara","Tabby"
47470602,"CA2390","<a href='https://www.petfinder.com/cat/noel-47470602/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Small","Noel","Domestic Short Hair"
47470394,"CA2200","<a href='https://www.petfinder.com/dog/balto-47470394/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Balto","Husky"
47470027,"CA2200","<a href='https://www.petfinder.com/dog/gunny-47470027/ca/los-banos/kates-rescue-for-animals-ca2200/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Gunny","Miniature Pinscher"
47468950,"CA2492","<a href='https://www.petfinder.com/dog/netty-47468950/ca/tracy/guardians-light-dog-rescue-ca2492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Netty","German Shepherd Dog"
47468627,"CA2492","<a href='https://www.petfinder.com/dog/archie-47468627/ca/tracy/guardians-light-dog-rescue-ca2492/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Archie","Chihuahua"
47468429,"CA628","<a href='https://www.petfinder.com/dog/gary-47468429/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Gary","Staffordshire Bull Terrier"
47465850,"CA2291","<a href='https://www.petfinder.com/dog/london-47465850/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","London","Chihuahua"
47465855,"CA2291","<a href='https://www.petfinder.com/dog/sherman-47465855/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Sherman","Australian Shepherd"
47464300,"CA1110","<a href='https://www.petfinder.com/dog/sandy-47464300/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","SANDY","Chihuahua"
47463869,"CA1110","<a href='https://www.petfinder.com/dog/ralph-47463869/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","RALPH","Chihuahua"
47460644,"CA628","<a href='https://www.petfinder.com/dog/lu-47460644/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","Lu","Shepherd"
47459719,"CA1110","<a href='https://www.petfinder.com/dog/rosie-47459719/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","ROSIE","American Staffordshire Terrier"
47458767,"CA2390","<a href='https://www.petfinder.com/dog/toni-47458767/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Toni","Pit Bull Terrier"
47458763,"CA2390","<a href='https://www.petfinder.com/dog/oreo-47458763/ca/fresno/fresno-humane-animal-services-ca2390/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Oreo","Pit Bull Terrier"
47457330,"CA2291","<a href='https://www.petfinder.com/dog/xena-47457330/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","XENA","Pit Bull Terrier"
47457325,"CA2291","<a href='https://www.petfinder.com/dog/lucy-47457325/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Medium","LUCY","Coonhound"
47457328,"CA2291","<a href='https://www.petfinder.com/cat/titus-47457328/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Small","TITUS","Domestic Short Hair"
47457336,"CA2291","<a href='https://www.petfinder.com/cat/hollyn-47457336/ca/lemoore/valley-animal-haven-ca2291/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Small","HOLLYN","Calico"
47456354,"CA457","<a href='https://www.petfinder.com/cat/sierra-47456354/ca/parlier/the-cat-house-on-the-kings-ca457/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Large","Sierra","Maine Coon"
47456076,"CA1110","<a href='https://www.petfinder.com/dog/tyson-47456076/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Large","TYSON","German Shepherd Dog"
47455769,"CA1110","<a href='https://www.petfinder.com/dog/sunflower-47455769/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Small","SUNFLOWER","Labrador Retriever"
47455778,"CA1110","<a href='https://www.petfinder.com/dog/maysi-47455778/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","MAYSI","German Shepherd Dog"
47430600,"CA1123","<a href='https://www.petfinder.com/dog/jackson-47430600/ca/escalon/escalon-animal-shelter-ca1123/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Medium","Jackson","Pit Bull Terrier"
47453944,"CA149","<a href='https://www.petfinder.com/dog/a288074-47453944/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","A288074","Pit Bull Terrier"
47452456,"CA717","<a href='https://www.petfinder.com/cat/kaleidoscope-47452456/ca/tracy/animal-rescue-of-tracy-ca717/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Large","Kaleidoscope","Domestic Short Hair"
47449288,"CA1110","<a href='https://www.petfinder.com/dog/sasha-47449288/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","SASHA","Pit Bull Terrier"
47448711,"CA229","<a href='https://www.petfinder.com/dog/larry-47448711/ca/fresno/valley-animal-center-ca229/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Larry","Chihuahua"
47447401,"CA628","<a href='https://www.petfinder.com/dog/tessie-47447401/ca/madera/madera-county-animal-control-ca628/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Tessie","Cattle Dog"
47446736,"CA1509","<a href='https://www.petfinder.com/dog/lyla-47446736/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Medium","Lyla","Doberman Pinscher"
47446705,"CA1509","<a href='https://www.petfinder.com/dog/lola-47446705/ca/patterson/westside-animals-for-adoption-ca1509/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Large","Lola","German Shepherd Dog"
47446347,"CA487","<a href='https://www.petfinder.com/cat/lucy-lu-47446347/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Medium","Lucy Lu","Domestic Short Hair"
47446291,"CA487","<a href='https://www.petfinder.com/cat/hudson-47446291/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Medium","Hudson","Domestic Short Hair"
47446258,"CA487","<a href='https://www.petfinder.com/cat/hannah-47446258/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Female","Medium","Hannah","Domestic Short Hair"
47446220,"CA487","<a href='https://www.petfinder.com/cat/colton-47446220/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Baby","Male","Medium","Colton","Domestic Short Hair"
47446176,"CA487","<a href='https://www.petfinder.com/cat/callie-47446176/ca/tracy/east-of-eden-canine-rescue-ca487/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Senior","Female","Medium","Callie","Domestic Long Hair"
47446198,"CA1225","<a href='https://www.petfinder.com/cat/0206-2011-47446198/ca/turlock/friends-of-turlock-animals-ca1225/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Male","Large","0206-2011","Domestic Short Hair"
47443590,"CA1640","<a href='https://www.petfinder.com/dog/astro-47443590/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Small","Astro","Black Labrador Retriever"
47443591,"CA1640","<a href='https://www.petfinder.com/dog/noel-47443591/ca/fresno/animal-compassion-team-of-california-ca1640/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Female","Small","Noel","Cattle Dog"
47442796,"CA2249","<a href='https://www.petfinder.com/cat/mittens-indoor-only-47442796/ca/stockton/second-chance-kitty-ca2249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Medium","Mittens INDOOR ONLY","Domestic Short Hair"
47442665,"CA2249","<a href='https://www.petfinder.com/cat/sweetie-indoor-only-47442665/ca/stockton/second-chance-kitty-ca2249/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Adult","Female","Large","Sweetie INDOOR ONLY","Domestic Short Hair"
47442301,"CA1110","<a href='https://www.petfinder.com/dog/herold-47442301/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Medium","HEROLD","German Shepherd Dog"
47442298,"CA1110","<a href='https://www.petfinder.com/dog/buck-47442298/ca/modesto/stanislaus-animal-services-agency-ca1110/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Adult","Male","Extra Large","BUCK","German Shepherd Dog"
47441557,"CA717","<a href='https://www.petfinder.com/cat/marble-47441557/ca/tracy/animal-rescue-of-tracy-ca717/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Cat","Cat","Young","Female","Large","Marble","Domestic Long Hair"
47438594,"CA149","<a href='https://www.petfinder.com/dog/mario-47438594/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Male","Large","MARIO","Pit Bull Terrier"
47437875,"CA149","<a href='https://www.petfinder.com/dog/honey-47437875/ca/stockton/stockton-animal-shelter-and-the-animal-protection-league-ca149/?referrer_id=43036cfd-f268-4ddd-91f4-5f0b68e4a0b5'>Links on Petfinder</a>","Dog","Dog","Young","Female","Large","HONEY","Labrador Retriever"
